trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1698,True,"{'a': 0, 'e': 0}",25,0,-94.65513290255973,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
1699,True,"{'a': 0, 'e': 0}",20,0,-155.49193336229527,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
1700,True,"{'a': 0, 'e': 0}",25,7,-57.80235481032291,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 0}",1
1701,True,"{'a': 0, 'e': 0}",30,0,-60.593305450401274,"{0: 21, 1: 2, 2: 7, 3: 0, 4: 0}",0
1702,True,"{'a': 0, 'e': 0}",20,0,-101.90465817292427,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
1703,True,"{'a': 0, 'e': 0}",25,0,-28.777842267075318,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
1704,True,"{'a': 0, 'e': 0}",25,0,-223.90713765902936,"{0: 12, 1: 1, 2: 7, 3: 2, 4: 3}",0
1705,True,"{'a': 0, 'e': 0}",20,0,-101.46242709833744,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1706,True,"{'a': 0, 'e': 0}",20,0,-74.39710548054565,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
1707,True,"{'a': 0, 'e': 0}",20,0,-134.94945771419157,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
1708,True,"{'a': 0, 'e': 0}",25,0,-120.45030817089955,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
1709,True,"{'a': 0, 'e': 0}",20,2,-276.8861197233009,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 6}",1
1710,True,"{'a': 0, 'e': 0}",25,0,-97.40092341670501,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
1711,True,"{'a': 0, 'e': 0}",30,0,-223.39241661683766,"{0: 15, 1: 1, 2: 10, 3: 1, 4: 3}",0
1712,True,"{'a': 0, 'e': 0}",20,0,-89.67503352363158,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
1713,True,"{'a': 0, 'e': 0}",25,0,-108.71924089331934,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
1714,True,"{'a': 0, 'e': 0}",20,0,-73.46428743973065,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
1715,True,"{'a': 0, 'e': 0}",25,0,-175.29843151330712,"{0: 11, 1: 5, 2: 6, 3: 1, 4: 2}",0
1716,True,"{'a': 0, 'e': 0}",25,0,-60.387688420292925,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
1717,True,"{'a': 0, 'e': 0}",25,0,-146.75199243099476,"{0: 11, 1: 4, 2: 8, 3: 1, 4: 1}",0
1718,True,"{'a': 0, 'e': 0}",35,0,-314.8185291606542,"{0: 15, 1: 5, 2: 9, 3: 1, 4: 5}",0
1719,True,"{'a': 0, 'e': 0}",30,0,-83.53845826408622,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",0
1720,True,"{'a': 0, 'e': 0}",30,0,-156.2664425943934,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
1721,True,"{'a': 0, 'e': 0}",25,0,-240.76968392031156,"{0: 10, 1: 5, 2: 3, 3: 4, 4: 3}",0
1722,True,"{'a': 0, 'e': 0}",30,0,-174.7264581751041,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
1723,True,"{'a': 0, 'e': 0}",25,0,-184.15510828590607,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
1724,True,"{'a': 0, 'e': 0}",20,0,-93.8989994932548,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
1725,True,"{'a': 0, 'e': 0}",20,0,-101.90315204422687,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
1726,True,"{'a': 0, 'e': 0}",30,0,-106.69912174294527,"{0: 19, 1: 3, 2: 7, 3: 0, 4: 1}",0
1727,True,"{'a': 0, 'e': 0}",25,0,-106.72113385680049,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
1728,True,"{'a': 0, 'e': 0}",30,0,-183.09378556052457,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 3}",0
1729,True,"{'a': 0, 'e': 0}",20,0,-84.7126816748389,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
1730,True,"{'a': 0, 'e': 0}",25,0,-93.2001187728133,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
1731,True,"{'a': 0, 'e': 0}",20,0,-166.04060955474137,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 2}",0
1732,True,"{'a': 0, 'e': 0}",20,0,-145.11125035569984,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
1733,True,"{'a': 0, 'e': 0}",25,0,-116.30451689580215,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
1734,True,"{'a': 0, 'e': 0}",20,0,-104.12320594643782,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1735,True,"{'a': 0, 'e': 0}",20,0,-106.476974275202,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
1736,True,"{'a': 0, 'e': 0}",20,0,-167.27756598290392,"{0: 10, 1: 1, 2: 5, 3: 2, 4: 2}",0
1737,True,"{'a': 0, 'e': 0}",25,0,-115.65153155079099,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
1738,True,"{'a': 0, 'e': 0}",30,0,-167.1864922987174,"{0: 16, 1: 7, 2: 3, 3: 2, 4: 2}",0
1739,True,"{'a': 0, 'e': 0}",20,0,-42.30697641134165,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1740,True,"{'a': 0, 'e': 0}",25,0,-155.60511662881174,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 1}",0
1741,True,"{'a': 0, 'e': 0}",20,0,-78.49900231698042,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1742,True,"{'a': 0, 'e': 0}",20,0,-107.01726289891548,"{0: 10, 1: 4, 2: 4, 3: 1, 4: 1}",0
1743,True,"{'a': 0, 'e': 0}",20,0,-181.64103928747213,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
1744,True,"{'a': 0, 'e': 0}",25,0,9.15918419970873,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
1745,True,"{'a': 0, 'e': 0}",20,0,-71.28366916855111,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
1746,True,"{'a': 0, 'e': 0}",35,0,-158.4429764748963,"{0: 21, 1: 5, 2: 6, 3: 1, 4: 2}",0
1747,True,"{'a': 0, 'e': 0}",20,0,-61.05104251206501,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
1748,True,"{'a': 0, 'e': 0}",35,12,-55.142949076262575,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 0}",1
1749,True,"{'a': 0, 'e': 0}",25,0,-63.93383780304437,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
1750,True,"{'a': 0, 'e': 0}",25,0,-160.95772288284834,"{0: 12, 1: 4, 2: 5, 3: 3, 4: 1}",0
1751,True,"{'a': 0, 'e': 0}",20,10,-40.81888023226632,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1752,True,"{'a': 0, 'e': 0}",20,0,-100.48171272756854,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
1753,True,"{'a': 0, 'e': 0}",20,0,-144.28641878622514,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
1754,True,"{'a': 0, 'e': 0}",20,0,-166.93780031941202,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
1755,True,"{'a': 0, 'e': 0}",20,15,-10.451001468326606,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1756,True,"{'a': 0, 'e': 0}",20,0,-62.163391504714255,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
1757,True,"{'a': 0, 'e': 0}",20,0,-112.25362034475155,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
1758,True,"{'a': 0, 'e': 0}",25,0,-82.51465483183871,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
1759,True,"{'a': 0, 'e': 0}",20,0,-177.62826931702014,"{0: 9, 1: 0, 2: 7, 3: 2, 4: 2}",0
1760,True,"{'a': 0, 'e': 0}",25,0,-92.07325893719894,"{0: 17, 1: 4, 2: 1, 3: 2, 4: 1}",0
1761,True,"{'a': 0, 'e': 0}",20,0,-83.23158590814592,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
1762,True,"{'a': 0, 'e': 0}",20,0,-47.30017035162167,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1763,True,"{'a': 0, 'e': 0}",20,0,-121.70084479440429,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
1764,True,"{'a': 0, 'e': 0}",25,5,-70.33989646928976,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",1
1765,True,"{'a': 0, 'e': 0}",25,0,-152.80661880698582,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
1766,True,"{'a': 0, 'e': 0}",30,0,-219.0525582765074,"{0: 16, 1: 3, 2: 6, 3: 2, 4: 3}",0
1767,True,"{'a': 0, 'e': 0}",25,0,-183.59645214052236,"{0: 12, 1: 4, 2: 4, 3: 3, 4: 2}",0
1768,True,"{'a': 0, 'e': 0}",25,0,-160.27025252357555,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
1769,True,"{'a': 0, 'e': 0}",20,0,-210.7636229330808,"{0: 8, 1: 1, 2: 5, 3: 4, 4: 2}",0
1770,True,"{'a': 0, 'e': 0}",25,0,-152.78069854455342,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
1771,True,"{'a': 0, 'e': 0}",25,0,-155.40389062957433,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
1772,True,"{'a': 0, 'e': 0}",20,14,-11.572745146794587,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1773,True,"{'a': 0, 'e': 0}",20,0,-40.83764328630999,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
1774,True,"{'a': 0, 'e': 0}",20,0,-47.406537778582,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
1775,True,"{'a': 0, 'e': 0}",25,0,-146.74675657921762,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
1776,True,"{'a': 0, 'e': 0}",25,7,-8.285024985238133,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
1777,True,"{'a': 0, 'e': 0}",20,0,-94.64850867129472,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
1778,True,"{'a': 0, 'e': 0}",25,0,-131.37155749477134,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
1779,True,"{'a': 0, 'e': 0}",20,0,-105.71047055262325,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
1780,True,"{'a': 0, 'e': 0}",20,6,-16.636291751188608,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
1781,True,"{'a': 0, 'e': 0}",20,0,-124.80492964070496,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
1782,True,"{'a': 0, 'e': 0}",25,0,-80.22264844512952,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
1783,True,"{'a': 0, 'e': 0}",30,0,-104.17882976927659,"{0: 18, 1: 4, 2: 6, 3: 2, 4: 0}",0
1784,True,"{'a': 0, 'e': 0}",30,10,-45.233013357920015,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",1
1785,True,"{'a': 0, 'e': 0}",25,0,-49.26329321425721,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
1786,True,"{'a': 0, 'e': 0}",25,0,-144.54944713014302,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
1787,True,"{'a': 0, 'e': 0}",25,0,-121.38661843876395,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
1788,True,"{'a': 0, 'e': 0}",25,0,-129.36575431884998,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
1789,True,"{'a': 0, 'e': 0}",25,0,-195.62519326507828,"{0: 9, 1: 5, 2: 8, 3: 1, 4: 2}",0
1790,True,"{'a': 0, 'e': 0}",25,0,-190.59790122941342,"{0: 12, 1: 3, 2: 5, 3: 3, 4: 2}",0
1791,True,"{'a': 0, 'e': 0}",20,0,-69.16076491590233,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
1792,True,"{'a': 0, 'e': 0}",30,0,-77.95636136599552,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
1793,True,"{'a': 0, 'e': 0}",20,0,-170.48411223585168,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
1794,True,"{'a': 0, 'e': 0}",20,0,-180.22315618794372,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
1795,True,"{'a': 0, 'e': 0}",20,0,-102.98872945254287,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
1796,True,"{'a': 0, 'e': 0}",35,0,-264.8855015609301,"{0: 16, 1: 2, 2: 11, 3: 4, 4: 2}",0
1797,True,"{'a': 0, 'e': 0}",20,0,-41.25572523466757,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
1798,True,"{'a': 0, 'e': 0}",20,0,-75.42623804322422,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 0}",0
1799,True,"{'a': 0, 'e': 0}",25,0,-115.01712213781425,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
1800,True,"{'a': 0, 'e': 0}",20,0,-116.33464433393401,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
1801,True,"{'a': 0, 'e': 0}",30,0,-108.49756331383662,"{0: 15, 1: 6, 2: 8, 3: 1, 4: 0}",0
1802,True,"{'a': 0, 'e': 0}",35,0,-135.91189849153315,"{0: 20, 1: 6, 2: 8, 3: 0, 4: 1}",0
1803,True,"{'a': 0, 'e': 0}",30,0,-165.7963568726473,"{0: 20, 1: 0, 2: 7, 3: 0, 4: 3}",0
1804,True,"{'a': 0, 'e': 0}",25,0,-73.75660753785361,"{0: 15, 1: 7, 2: 2, 3: 0, 4: 1}",0
1805,True,"{'a': 0, 'e': 0}",20,0,-77.489488809006,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
1806,True,"{'a': 0, 'e': 0}",35,0,-172.39707494852328,"{0: 18, 1: 4, 2: 11, 3: 1, 4: 1}",0
1807,True,"{'a': 0, 'e': 0}",25,0,-101.7354798605668,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
1808,True,"{'a': 0, 'e': 0}",25,0,-126.43224669661396,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
1809,True,"{'a': 0, 'e': 0}",20,0,-78.8276985103117,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
1810,True,"{'a': 0, 'e': 0}",30,0,-165.53904934499673,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
1811,True,"{'a': 0, 'e': 0}",25,0,-140.88700275763006,"{0: 15, 1: 3, 2: 2, 3: 4, 4: 1}",0
1812,True,"{'a': 0, 'e': 0}",20,0,-77.32543132152247,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
1813,True,"{'a': 0, 'e': 0}",35,0,-190.0325289604252,"{0: 21, 1: 2, 2: 8, 3: 2, 4: 2}",0
1814,True,"{'a': 0, 'e': 0}",25,0,-64.28838538884685,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
1815,True,"{'a': 0, 'e': 0}",25,0,-217.70366794121247,"{0: 14, 1: 5, 2: 1, 3: 0, 4: 5}",0
1816,True,"{'a': 0, 'e': 0}",20,0,-42.652675952487954,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
1817,True,"{'a': 0, 'e': 0}",20,0,-157.80516409135782,"{0: 7, 1: 6, 2: 4, 3: 1, 4: 2}",0
1818,True,"{'a': 0, 'e': 0}",20,0,-139.3952519055899,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
1819,True,"{'a': 0, 'e': 0}",20,0,-66.53838384255381,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 0}",0
1820,True,"{'a': 0, 'e': 0}",30,8,-114.64868250141703,"{0: 11, 1: 2, 2: 6, 3: 3, 4: 0}",1
1821,True,"{'a': 0, 'e': 0}",30,0,-162.8834698221506,"{0: 15, 1: 5, 2: 7, 3: 2, 4: 1}",0
1822,True,"{'a': 0, 'e': 0}",20,0,-76.54068342563355,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1823,True,"{'a': 0, 'e': 0}",20,0,-26.87955936084432,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1824,True,"{'a': 0, 'e': 0}",25,0,-152.6279826736525,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
1825,True,"{'a': 0, 'e': 0}",25,0,-117.99296944957882,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
1826,True,"{'a': 0, 'e': 0}",20,0,-80.86170666757708,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
1827,True,"{'a': 0, 'e': 0}",20,0,-136.93901958476732,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
1828,True,"{'a': 0, 'e': 0}",30,0,-163.80104395996716,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
1829,True,"{'a': 0, 'e': 0}",20,0,-176.86720679477457,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 2}",0
1830,True,"{'a': 0, 'e': 0}",25,3,-96.82775013357733,"{0: 14, 1: 1, 2: 5, 3: 1, 4: 1}",1
1831,True,"{'a': 0, 'e': 0}",20,0,-222.36738305910833,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 4}",0
1832,True,"{'a': 0, 'e': 0}",20,0,-51.73634551806955,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1833,True,"{'a': 0, 'e': 0}",25,0,-141.3272814149056,"{0: 12, 1: 2, 2: 10, 3: 0, 4: 1}",0
1834,True,"{'a': 0, 'e': 0}",35,20,-17.07214511334955,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
1835,True,"{'a': 0, 'e': 0}",20,0,-84.53846043788822,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
1836,True,"{'a': 0, 'e': 0}",20,0,-108.57827224935191,"{0: 8, 1: 6, 2: 5, 3: 0, 4: 1}",0
1837,True,"{'a': 0, 'e': 0}",20,0,-199.8816477615633,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 4}",0
1838,True,"{'a': 0, 'e': 0}",20,0,-97.97956643776088,"{0: 10, 1: 7, 2: 1, 3: 1, 4: 1}",0
1839,True,"{'a': 0, 'e': 0}",30,0,-181.7260571015685,"{0: 17, 1: 5, 2: 3, 3: 3, 4: 2}",0
1840,True,"{'a': 0, 'e': 0}",20,0,-154.62834534857708,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
1841,True,"{'a': 0, 'e': 0}",25,0,-180.6978167085599,"{0: 13, 1: 5, 2: 3, 3: 1, 4: 3}",0
1842,True,"{'a': 0, 'e': 0}",25,0,-112.25705202183516,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
1843,True,"{'a': 0, 'e': 0}",30,0,-133.68044909392063,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
1844,True,"{'a': 0, 'e': 0}",25,0,-161.45517329442634,"{0: 9, 1: 10, 2: 4, 3: 0, 4: 2}",0
1845,True,"{'a': 0, 'e': 0}",20,0,-140.18639471748568,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
1846,True,"{'a': 0, 'e': 0}",25,0,-102.25425063494448,"{0: 11, 1: 6, 2: 7, 3: 1, 4: 0}",0
1847,True,"{'a': 0, 'e': 0}",20,0,-149.58726061293922,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
1848,True,"{'a': 0, 'e': 0}",25,0,-130.24519590371037,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
1849,True,"{'a': 0, 'e': 0}",25,1,-60.29737152745492,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 1}",1
1850,True,"{'a': 0, 'e': 0}",20,0,-178.0416607725207,"{0: 6, 1: 3, 2: 9, 3: 0, 4: 2}",0
1851,True,"{'a': 0, 'e': 0}",25,0,-225.91599420695727,"{0: 10, 1: 2, 2: 9, 3: 1, 4: 3}",0
1852,True,"{'a': 0, 'e': 0}",25,0,-199.2042134111499,"{0: 11, 1: 4, 2: 7, 3: 0, 4: 3}",0
1853,True,"{'a': 0, 'e': 0}",30,0,-99.20274295357206,"{0: 19, 1: 4, 2: 4, 3: 3, 4: 0}",0
1854,True,"{'a': 0, 'e': 0}",20,4,-52.40186689727062,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 1}",1
1855,True,"{'a': 0, 'e': 0}",25,0,-71.91141558395952,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
1856,True,"{'a': 0, 'e': 0}",20,0,-82.38313349980886,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
1857,True,"{'a': 0, 'e': 0}",20,0,-83.18470548826251,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
1858,True,"{'a': 0, 'e': 0}",20,0,-96.37177936708615,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
1859,True,"{'a': 0, 'e': 0}",25,0,-32.7155180701883,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
1860,True,"{'a': 0, 'e': 0}",20,0,-140.54952914569094,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
1861,True,"{'a': 0, 'e': 0}",25,0,-197.28659860934937,"{0: 12, 1: 2, 2: 8, 3: 0, 4: 3}",0
1862,True,"{'a': 0, 'e': 0}",25,0,-71.23586413125074,"{0: 13, 1: 7, 2: 5, 3: 0, 4: 0}",0
1863,True,"{'a': 0, 'e': 0}",25,0,-55.84773465483039,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
1864,True,"{'a': 0, 'e': 0}",20,0,-104.9806420877747,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
1865,True,"{'a': 0, 'e': 0}",30,0,-195.6291834354973,"{0: 17, 1: 2, 2: 5, 3: 4, 4: 2}",0
1866,True,"{'a': 0, 'e': 0}",20,0,-225.9991752915992,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 5}",0
1867,True,"{'a': 0, 'e': 0}",20,0,-107.69671310727516,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
1868,True,"{'a': 0, 'e': 0}",20,0,-105.21663628144037,"{0: 9, 1: 2, 2: 7, 3: 2, 4: 0}",0
1869,True,"{'a': 0, 'e': 0}",20,0,-167.52536587822607,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 3}",0
1870,True,"{'a': 0, 'e': 0}",25,0,-107.94687105854595,"{0: 14, 1: 3, 2: 7, 3: 0, 4: 1}",0
1871,True,"{'a': 0, 'e': 0}",30,0,-43.87518211996717,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
1872,True,"{'a': 0, 'e': 0}",20,14,-40.35324051951977,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 1}",1
1873,True,"{'a': 0, 'e': 0}",30,0,-170.13474484674748,"{0: 16, 1: 4, 2: 7, 3: 1, 4: 2}",0
1874,True,"{'a': 0, 'e': 0}",20,0,-104.34603542621973,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
1875,True,"{'a': 0, 'e': 0}",20,0,-68.91135152824123,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
1876,True,"{'a': 0, 'e': 0}",20,0,-122.31299180438586,"{0: 7, 1: 2, 2: 10, 3: 1, 4: 0}",0
1877,True,"{'a': 0, 'e': 0}",20,0,-38.81564197635314,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1878,True,"{'a': 0, 'e': 0}",30,0,-184.7626651197077,"{0: 18, 1: 5, 2: 2, 3: 2, 4: 3}",0
1879,True,"{'a': 0, 'e': 0}",20,0,-211.83655431703545,"{0: 9, 1: 1, 2: 4, 3: 3, 4: 3}",0
1880,True,"{'a': 0, 'e': 0}",20,0,-163.92142260863048,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
1881,True,"{'a': 0, 'e': 0}",30,0,-187.85066643699403,"{0: 13, 1: 7, 2: 6, 3: 3, 4: 1}",0
1882,True,"{'a': 0, 'e': 0}",20,0,-142.35878224926643,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
1883,True,"{'a': 0, 'e': 0}",35,0,-187.27793346309036,"{0: 21, 1: 1, 2: 10, 3: 1, 4: 2}",0
1884,True,"{'a': 0, 'e': 0}",25,0,-160.66723415010514,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
1885,True,"{'a': 0, 'e': 0}",25,0,-140.4504099301847,"{0: 13, 1: 5, 2: 5, 3: 0, 4: 2}",0
1886,True,"{'a': 0, 'e': 0}",30,0,-199.7064413171393,"{0: 16, 1: 2, 2: 9, 3: 0, 4: 3}",0
1887,True,"{'a': 0, 'e': 0}",20,0,-37.42381252536474,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
1888,True,"{'a': 0, 'e': 0}",25,0,-235.34834737931783,"{0: 12, 1: 1, 2: 6, 3: 3, 4: 3}",0
1889,True,"{'a': 0, 'e': 0}",25,0,-123.96262588675283,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
1890,True,"{'a': 0, 'e': 0}",25,0,-159.75205218593797,"{0: 10, 1: 8, 2: 5, 3: 0, 4: 2}",0
1891,True,"{'a': 0, 'e': 0}",20,0,-98.99937494556644,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
1892,True,"{'a': 0, 'e': 0}",25,0,-84.86826974425585,"{0: 12, 1: 6, 2: 7, 3: 0, 4: 0}",0
1893,True,"{'a': 0, 'e': 0}",20,0,-173.75164421804163,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
1894,True,"{'a': 0, 'e': 0}",30,0,-123.06658306274507,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
1895,True,"{'a': 0, 'e': 0}",20,0,-41.22539580339213,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
1896,True,"{'a': 0, 'e': 0}",25,0,-111.1855260078551,"{0: 15, 1: 0, 2: 9, 3: 0, 4: 1}",0
1897,True,"{'a': 0, 'e': 0}",20,0,-61.699891256330076,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
1898,True,"{'a': 0, 'e': 0}",25,0,-142.88868690829628,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
1899,True,"{'a': 0, 'e': 0}",20,0,-127.70704656334772,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
1900,True,"{'a': 0, 'e': 0}",20,0,-129.62781980295492,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
1901,True,"{'a': 0, 'e': 0}",30,0,-166.33301208374456,"{0: 21, 1: 1, 2: 4, 3: 1, 4: 3}",0
1902,True,"{'a': 0, 'e': 0}",20,0,-125.53005150989831,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
